"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CCDC88A",0.00195379598696973,-0.780298549017779,0.235,0.5,1
"STK40",0.00206778888772334,1.54323108068948,0.286,0.118,1
"AFTPH",0.00210391771347192,1.59659878786271,0.327,0.157,1
"STIM2",0.00212510011131575,-1.62503976866361,0.102,0.275,1
"PCCA",0.00215477920955031,-1.09371753567511,0.143,0.343,1
"ADNP",0.00220962909221047,-1.61266935402503,0.061,0.216,1
"PDE8A",0.0022891129483897,1.36823567905299,0.439,0.284,1
"CYBB",0.00232465309640062,-1.00613218616937,0.184,0.392,1
"ANKRD44",0.00237853302675642,-0.739674126077065,0.459,0.667,1
"PAG1",0.00245133656767633,0.862829239554891,0.694,0.598,1
"CAST",0.00245504657629776,-1.19660804638846,0.122,0.304,1
"ATP1B3",0.00246565080718829,2.26758228051733,0.296,0.147,1
"MX1",0.00247752198033275,2.10019782345014,0.214,0.069,1
"NFKBIZ",0.00257649131025639,1.40808469365587,0.429,0.284,1
"PRKCE",0.00262650092887581,-0.664317718713613,0.439,0.667,1
"QKI",0.00267235469476908,0.866450551752269,0.592,0.49,1
"AC068282.1",0.00270957241424853,-2.05747761802707,0.092,0.245,1
"ZNF609",0.00274584581629257,-1.24180599230049,0.153,0.353,1
"MORC3",0.00277483169878593,-1.05222137075632,0.061,0.216,1
"PIK3R1",0.00281886146735381,-1.49940896529905,0.082,0.245,1
"PAK1",0.00283636527196635,-1.17161858536519,0.082,0.245,1
"TSPAN14",0.00285639449337635,-1.11867452733414,0.255,0.451,1
"UVRAG",0.00288284167774093,-0.708964144324261,0.224,0.441,1
"STX7",0.00292322438914573,-0.82664520408681,0.153,0.353,1
"TNRC6B",0.00294045517946149,-0.728195189039769,0.265,0.5,1
"ZFAND3",0.00298386278770818,0.650902687569213,0.724,0.627,1
"SUSD6",0.00308055843445204,-1.19390019823392,0.143,0.324,1
"PLEK",0.00316969285427143,1.86053751865372,0.265,0.118,1
"EPSTI1",0.00318840569036647,1.06018882701252,0.398,0.216,1
"CUL3",0.00321180286145609,-0.96910846862871,0.112,0.294,1
"ZSWIM6",0.00323979722818706,0.729647924408127,0.704,0.569,1
"TBCK",0.00325303456007992,-1.14074605510435,0.071,0.225,1
"MYO5A",0.00328434229377009,-1.44787781332242,0.122,0.294,1
"TFCP2",0.00332953527724902,-1.4508195260678,0.102,0.265,1
"DMXL1",0.003409029141712,-1.10129991973765,0.082,0.245,1
"C2CD5",0.00344660930074639,-1.18661444053091,0.092,0.255,1
"DNAJC5",0.00345674546367096,1.28270088365708,0.367,0.206,1
"VPS41",0.00357971593376147,-1.63043508156048,0.092,0.245,1
"EPC2",0.00360030013063626,-0.852977669329883,0.122,0.314,1
"ADCY7",0.00398016367089211,-1.20724570917857,0.133,0.314,1
"DENND5A",0.00427090079631533,1.3884525443019,0.449,0.333,1
"PTGES3",0.00435579081975135,1.46121401504952,0.276,0.127,1
"CPNE8",0.00444947311789417,-0.893061077213909,0.071,0.225,1
"NDUFB9",0.00449600609261027,-1.13852384041834,0.061,0.206,1
"CUL1",0.00463192645259583,-1.52066532298444,0.071,0.216,1
"TBC1D22A",0.00464120815458837,-0.475886289459913,0.49,0.725,1
"SGK3",0.00467311681942852,-1.23994712778137,0.061,0.206,1
"R3HDM2",0.00489546178146946,-0.912892419786952,0.204,0.412,1
"RELCH",0.00494072913861163,-0.805502309199258,0.143,0.333,1
"JPX",0.00499075236420497,-1.2592986263455,0.071,0.216,1
"SMYD3",0.00506538957752489,-1.3027856257267,0.143,0.304,1
"ARHGAP24",0.00532970034520253,-1.20219371666052,0.153,0.324,1
"ATP6V1B2",0.0053665741390531,1.79060767275964,0.224,0.088,1
"TTC7A",0.0053856275645227,-1.80550227329251,0.071,0.206,1
"SRSF11",0.005510348023907,-0.582660864347684,0.173,0.373,1
"MARK2",0.00552315612097104,-1.25945116831546,0.092,0.245,1
"VAPA",0.00578569340357043,1.18233460618656,0.276,0.118,1
"CHD6",0.00580256796177117,-0.925339650341526,0.102,0.265,1
"IFI30",0.0059853659120278,2.38754202223634,0.204,0.078,1
"VAV2",0.00602303715004702,1.60632145337294,0.286,0.147,1
"TMLHE-AS1",0.00611629265977927,-1.37072219795979,0.082,0.225,1
"CPPED1",0.00611979709338344,-0.632284057377192,0.245,0.48,1
"HDAC4",0.0061891922161614,-0.850876248593774,0.133,0.304,1
"GBF1",0.00627255789071905,-0.826864509815467,0.112,0.275,1
"ACIN1",0.00637560981593345,-1.11228687101692,0.071,0.216,1
"AL513327.1",0.00640484275753118,-1.330661985349,0.071,0.206,1
"LDLRAD4",0.00654808278102179,-0.890647927893081,0.214,0.412,1
"PTPRC",0.00657670862207406,0.483201022212398,0.847,0.804,1
"PRMT2",0.00680894401229149,-1.45993527360241,0.071,0.206,1
"ABHD3",0.00685383399186146,-0.973564102443995,0.092,0.245,1
"SOS2",0.00691911358392905,-1.07047182277408,0.122,0.284,1
"GCH1",0.00695489535726695,1.87488294312456,0.265,0.137,1
"DIS3L2",0.00741247917225882,-1.00734889810569,0.092,0.245,1
"SPIDR",0.00757061117264608,-0.615636718866909,0.367,0.618,1
"DLEU1",0.00777561139010133,-0.594736224685559,0.245,0.441,1
"LPP",0.00789758540798279,-0.604077810142653,0.429,0.627,1
"WASHC4",0.00798095873661411,-0.867113038780675,0.184,0.363,1
"FGD3",0.00814253814768757,-0.906241644313101,0.153,0.324,1
"CYB5R4",0.00854998328763399,-1.09321287178412,0.092,0.235,1
"FBXL5",0.0086544129326981,1.26826781128002,0.388,0.255,1
"MT-CO1",0.00868838158650403,-0.556975648126527,0.551,0.804,1
"DIP2B",0.00898515029107594,-0.684185231327372,0.276,0.49,1
"ATXN2",0.00899683282940001,-0.929438870402332,0.133,0.294,1
"MS4A7",0.00912593220199002,-0.999061715951065,0.143,0.304,1
"FBXL17",0.00919971021691318,-1.04734556720462,0.122,0.275,1
"KIAA0513",0.00933171210889497,-1.03971546599788,0.102,0.255,1
"MAN2A1",0.0095249738399577,-0.832682961997998,0.133,0.304,1
"HDAC9",0.0101358122718149,-0.864949345354033,0.214,0.392,1
"DOCK11",0.0101446564092161,-0.794608521698243,0.265,0.471,1
"SPAG9",0.0101572703991559,1.66641535143348,0.316,0.196,1
"ZMYM2",0.0102659622384564,1.1110991749048,0.367,0.225,1
"WAC",0.0103158679158166,1.46130642295369,0.52,0.461,1
"VPS13C",0.0104269730953399,-0.475695336046889,0.286,0.51,1
"PLAUR",0.0105654891725693,1.34362035805708,0.306,0.167,1
"ARHGAP25",0.0108430204190067,-0.758882097784106,0.204,0.392,1
"XRCC4",0.010976715906713,-0.87556301543787,0.082,0.216,1
"FNIP1",0.0111654535676832,1.41202989635011,0.357,0.225,1
"DNAJC1",0.0111784046236637,2.01162623621964,0.255,0.137,1
"IKZF1",0.0112130322099516,-0.450261486768892,0.337,0.569,1
"PIK3R5",0.0112959712437493,-0.643590219407288,0.245,0.441,1
"LILRB1",0.0114852993055521,-0.933317040219946,0.122,0.275,1
"NAP1L1",0.0117559571178307,1.42581155586667,0.245,0.118,1
"KDM3B",0.0117739777308784,-0.85427447408604,0.102,0.245,1
"PPP6R3",0.0119368296221112,0.935921072009904,0.469,0.353,1
"TBC1D2",0.0122687637165941,1.88097992469037,0.204,0.088,1
"WSB1",0.0125943121382527,0.711169983221186,0.551,0.451,1
"AC011933.4",0.012767221116899,-0.402832881662915,0.102,0.255,1
"CMTM6",0.0129321019489467,1.72328940964323,0.235,0.118,1
"STX11",0.0129414490286506,1.7907865816721,0.214,0.098,1
"GSK3B",0.0130405781107645,-0.688117728437218,0.245,0.431,1
"CNOT1",0.0135608632878707,-0.825271929076292,0.082,0.216,1
"TNRC18",0.0135650573165435,-1.09774195001642,0.133,0.275,1
"DOCK8",0.0137815388253216,-0.5748292573663,0.541,0.735,1
"SLC7A7",0.0138557900251611,-0.945812636402289,0.133,0.284,1
"ANP32A",0.0138619242443014,-0.744282294704572,0.082,0.216,1
"DENND4B",0.0140326363409218,-1.38165373120439,0.082,0.206,1
"TBC1D1",0.0140373416290548,-0.704911969717895,0.112,0.265,1
"FTO",0.0141688712847729,-0.637821793135427,0.082,0.216,1
"LRRFIP2",0.0141773499723376,-0.761314887807774,0.112,0.265,1
"GGNBP2",0.014347434475308,-1.31494354475436,0.082,0.206,1
"PDE3B",0.0143634676157917,-1.06109779245717,0.102,0.235,1
"RPTOR",0.0143898688687967,-1.05173532343561,0.122,0.255,1
"DPYD-AS1",0.0145327218676681,-0.532814608264842,0.133,0.284,1
"ZCCHC7",0.0150117971252988,-0.439301321415015,0.224,0.392,1
"RASA3",0.0151966623729273,1.30562822603881,0.337,0.216,1
"EPS15",0.0153107980135601,-0.705912787984153,0.133,0.284,1
"MBD2",0.0155859232291249,-0.835709590943698,0.286,0.451,1
"SLC25A25",0.0158449065463136,-0.676605738641181,0.092,0.225,1
"LPCAT2",0.016168185096751,-0.795853228110383,0.112,0.255,1
"BBX",0.0172170895355667,-0.693906777343958,0.133,0.284,1
"CEP85L",0.0175407626916122,-0.792825475557244,0.133,0.284,1
"TMEM131L",0.0175592726137829,-0.511821283425183,0.316,0.529,1
"ARIH1",0.0176383409861272,0.940818375320114,0.398,0.265,1
"CYTH1",0.0177715261000614,0.896023100442967,0.52,0.431,1
"LUC7L3",0.0179973007839108,-0.745031043479173,0.224,0.412,1
"KMT2E",0.019077448640084,0.965876618801972,0.469,0.373,1
"SVIL",0.019118970567526,1.09079936660782,0.418,0.314,1
"UBR5",0.0193250683594035,1.01465100131897,0.388,0.265,1
"TNKS",0.019640995948146,-0.568627867458243,0.153,0.314,1
"LNPEP",0.020034095991117,1.59995869635519,0.245,0.127,1
"SRBD1",0.0202225808946966,-0.610809244813515,0.153,0.304,1
"KIAA0100",0.0204915015113477,-1.51142503226718,0.092,0.206,1
"NLRP1",0.0206418297887178,-0.701120191114861,0.143,0.294,1
"VRK2",0.0207010954875769,-0.512488976102474,0.133,0.284,1
"ITPKB",0.021537194183348,1.5771600446623,0.255,0.147,1
"OGDH",0.0222566041908385,0.948588072875356,0.367,0.255,1
"CPB2-AS1",0.0226696282882894,-1.33806478452897,0.112,0.235,1
"ADGRE5",0.0227066479318553,-0.808735018852067,0.255,0.431,1
"DMXL2",0.0227423273748237,0.884250653060429,0.571,0.51,1
"CDK12",0.0233245868981051,-0.858002599027541,0.092,0.216,1
"PPP3R1",0.0235621600842404,-1.07091564206678,0.112,0.235,1
"CMIP",0.0239619506893345,0.575888409112124,0.602,0.529,1
"DAPK1",0.0243570654268658,-0.565703643794058,0.449,0.598,1
"TMTC2",0.0248402046095335,-0.798357013134011,0.122,0.255,1
"SLC25A13",0.0250739983912195,-0.661745711485055,0.173,0.324,1
"ROCK1",0.0252264730296949,-0.486001915918441,0.296,0.49,1
"ELF2",0.0257173561295659,0.936860347116016,0.5,0.441,1
"EP300",0.0260231652582181,-0.84662649168588,0.143,0.275,1
"AKAP13",0.0262271318286446,-0.562104240306773,0.592,0.725,1
