"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.05232167858966e-15,1.03144733318477,0.39,0.195,1.02073930761995e-10,"14","VPS8"
5.22850883614702e-15,0.806495525127625,0.332,0.144,1.31700909073707e-10,"14","PLEKHA2"
5.80132774489239e-15,0.717606272335829,0.556,0.315,1.46129644566094e-10,"14","SBF2"
6.46303699768195e-15,1.33495390616171,0.251,0.099,1.62797438934611e-10,"14","AC009093.2"
6.86155870875968e-15,0.562459212646023,0.552,0.307,1.72835802314947e-10,"14","FNBP1"
7.87753331564416e-15,0.977575380346632,0.328,0.151,1.98427186687761e-10,"14","EPB41L2"
8.85416664372281e-15,0.975695120707243,0.313,0.136,2.23027603588734e-10,"14","CDK6"
9.20718180020014e-15,1.26430794140518,0.432,0.243,2.31919702365241e-10,"14","KIF1B"
9.97237099637227e-15,1.22783939364213,0.363,0.183,2.51194053027621e-10,"14","PSD3"
1.02768902168921e-14,1.28881460976521,0.293,0.131,2.58864587673294e-10,"14","ZNF710"
1.23367523984318e-14,0.602512964710775,0.452,0.217,3.10750456164099e-10,"14","DOCK10"
1.289769028951e-14,0.994577832228087,0.448,0.246,3.24879920702467e-10,"14","GSAP"
1.35803093017572e-14,1.05594718512801,0.425,0.225,3.42074411001962e-10,"14","SLC39A11"
2.77919936283895e-14,1.39853014643802,0.305,0.141,7.00052527505504e-10,"14","ZNF438"
5.2415715141671e-14,1.52493911383536,0.255,0.109,1.32029944870355e-09,"14","DERA"
5.34712427516847e-14,1.33366784227739,0.27,0.119,1.34688713367219e-09,"14","ITGA9"
6.33847411974098e-14,0.77213390956777,0.656,0.466,1.59659824602156e-09,"14","SSH2"
8.39540672585508e-14,1.46926282372351,0.27,0.122,2.11471900017564e-09,"14","ALPK1"
1.01967560744261e-13,0.911911700929829,0.332,0.153,2.56846088758719e-09,"14","TSPAN14"
1.06576089735717e-13,1.17143946634849,0.259,0.109,2.68454512435298e-09,"14","CMTM7"
1.44308074615077e-13,1.37383153404423,0.309,0.148,3.63497609147916e-09,"14","APPL2"
1.5798431555908e-13,1.36957220439116,0.27,0.12,3.97946692461767e-09,"14","SNX6"
2.03503717651016e-13,0.701834572271046,0.664,0.434,5.12605514391144e-09,"14","XIST"
2.05100038592616e-13,1.29838491210142,0.274,0.124,5.16626487210941e-09,"14","MDM2"
2.16582330929204e-13,0.942256045305594,0.332,0.157,5.45549233377571e-09,"14","GTDC1"
2.75192945421118e-13,0.842799514821318,0.483,0.277,6.93183510221255e-09,"14","AAK1"
3.8505815150835e-13,0.283004996235186,0.969,0.796,9.69922977834382e-09,"14","NEAT1"
4.22633753207975e-13,0.781180843109965,0.653,0.463,1.06457216095557e-08,"14","TBC1D5"
4.31742360024561e-13,0.985080887400509,0.413,0.228,1.08751583066587e-08,"14","RREB1"
6.41815250794389e-13,1.05654598860669,0.351,0.177,1.61666843522599e-08,"14","PRPF38B"
7.34903057966654e-13,1.10439248427862,0.309,0.144,1.85114731271221e-08,"14","ABHD15-AS1"
8.60841733592338e-13,1.22063573700439,0.27,0.123,2.16837424274574e-08,"14","AC015923.1"
1.1252695075517e-12,0.938396676788587,0.429,0.245,2.83444136257196e-08,"14","LIMS1"
1.26561545269184e-12,1.04297895803282,0.266,0.12,3.18795876378547e-08,"14","ETS2"
1.34313820997354e-12,0.594720555163324,0.347,0.164,3.38323083710235e-08,"14","TXNIP"
2.62073321517799e-12,0.998729765204904,0.398,0.221,6.60136489571184e-08,"14","PBX3"
2.81074046965988e-12,0.492854671927405,0.737,0.498,7.07997416902626e-08,"14","DOCK4"
4.53016026967587e-12,1.0161266696779,0.398,0.226,1.14110207032866e-07,"14","FAM13A"
7.24361060975362e-12,1.01886527380938,0.382,0.208,1.82459307649084e-07,"14","AHNAK"
7.51539992366003e-12,0.790734017364058,0.521,0.331,1.89305408677072e-07,"14","DLEU2"
8.56632554645407e-12,1.0802350011305,0.425,0.247,2.15777174189632e-07,"14","USP9X"
9.36319360696819e-12,1.16244691306421,0.409,0.248,2.35849483765922e-07,"14","PSME4"
9.43091505462235e-12,0.575218379241883,0.548,0.349,2.37555319310882e-07,"14","ARL15"
1.29102118258933e-11,0.952009397118443,0.552,0.395,3.25195325682427e-07,"14","SIPA1L1"
2.29399445595313e-11,0.808219648063694,0.305,0.151,5.77834263510033e-07,"14","VRK2"
2.42906652043009e-11,0.890474767937577,0.367,0.202,6.11857565831135e-07,"14","ATF6"
3.99461365424872e-11,0.678561462898009,0.347,0.178,1.00620323336871e-06,"14","RAD51B"
4.1788920548869e-11,0.729853329578855,0.463,0.284,1.05262111970546e-06,"14","UVRAG"
4.87550405462438e-11,0.504721331509859,0.309,0.145,1.22809071631934e-06,"14","AC079793.1"
6.90386376622713e-11,1.0567900414163,0.359,0.202,1.73901424407495e-06,"14","MAPKAP1"
7.20107034736529e-11,1.10348788603384,0.305,0.155,1.81387760979784e-06,"14","SHTN1"
1.0061763620097e-10,0.848329300882546,0.417,0.245,2.53445763826622e-06,"14","AP3B1"
1.19188120031143e-10,1.29840299702238,0.263,0.13,3.00222955546447e-06,"14","ATRN"
1.52598113640238e-10,1.0469281021962,0.297,0.152,3.84379388448396e-06,"14","MAP3K3"
2.97456303974399e-10,0.648384108166649,0.541,0.348,7.49262684081113e-06,"14","RUNX1"
3.13726011167567e-10,0.479234012109893,0.386,0.212,7.90244449529985e-06,"14","PIK3R1"
3.44174773422244e-10,0.800512121128755,0.467,0.293,8.66941836773291e-06,"14","ST6GAL1"
4.22338100283841e-10,1.14754558111167,0.255,0.125,1.06382744080497e-05,"14","USP4"
4.32724784731154e-10,0.871827604089769,0.332,0.182,1.0899904602593e-05,"14","TET2"
4.91535861570818e-10,1.03251529292778,0.344,0.197,1.23812968171073e-05,"14","SNX13"
5.58010417049504e-10,1.07691302568806,0.324,0.181,1.405572439506e-05,"14","SLC25A13"
8.50700713867527e-10,0.91865275479798,0.324,0.18,2.14283002816091e-05,"14","DPYD-AS1"
9.98790280135263e-10,1.15465934785732,0.301,0.168,2.51585283663271e-05,"14","SPATS2L"
1.65529934292684e-09,0.732726921406484,0.251,0.12,4.16953351489842e-05,"14","NIN"
2.18376654175267e-09,0.68510982479498,0.317,0.165,5.50068954202081e-05,"14","ST3GAL1"
2.22814084480951e-09,0.752974833098667,0.301,0.16,5.61246397399067e-05,"14","GRB2"
2.4148329795413e-09,0.672915847865209,0.429,0.261,6.08272279216657e-05,"14","RAP1A"
2.44147777634901e-09,1.00644826562476,0.27,0.14,6.14983837084553e-05,"14","SPOP"
2.53585101629947e-09,0.86408108628202,0.363,0.212,6.38755512495673e-05,"14","DHRSX"
2.6086132206263e-09,1.03298137731654,0.305,0.168,6.57083584143559e-05,"14","GARS-DT"
2.92681472862417e-09,0.959701759932615,0.293,0.158,7.37235361993143e-05,"14","AKAP10"
3.24705872778544e-09,0.910219944140215,0.386,0.235,8.17901622941874e-05,"14","GOLGB1"
3.64453263216138e-09,0.855783459181798,0.293,0.156,9.18021324715129e-05,"14","MAP2K1"
3.81669589116365e-09,0.842617224051577,0.278,0.145,9.61387528025211e-05,"14","TRAF3"
4.13972816299897e-09,0.341918642762803,0.757,0.546,0.000104275612697781,"14","ZBTB16"
4.75096910457189e-09,0.901274365980262,0.266,0.137,0.000119672160775061,"14","DNAJC5"
4.94062251196152e-09,0.891803974230195,0.359,0.213,0.000124449340453799,"14","JAK2"
6.84751921419072e-09,0.890217493852155,0.359,0.216,0.00017248216148625,"14","AHR"
6.85772529191394e-09,0.843554152212189,0.39,0.235,0.00017273924237802,"14","PTEN"
7.72161667885696e-09,1.18922058892274,0.251,0.129,0.000194499802523728,"14","FAM168A"
1.24629489322171e-08,0.787140295167276,0.544,0.379,0.000313929220653616,"14","BAZ2B"
1.25775256797545e-08,0.411954015555831,0.259,0.128,0.000316815294347337,"14","RASSF3"
1.42577494518789e-08,0.470557450781675,0.587,0.416,0.000359138450943378,"14","QKI"
1.56721061070764e-08,0.819838461044536,0.255,0.131,0.000394764680731148,"14","TBC1D2B"
1.70131417939667e-08,0.773005704153771,0.432,0.283,0.000428544028648226,"14","TMCC1"
1.72464420399907e-08,0.736982232407923,0.355,0.208,0.000434420628545325,"14","RSRC1"
1.84369299589034e-08,0.848228474286376,0.375,0.226,0.000464407828734818,"14","RB1"
2.22950174781058e-08,0.712093655038828,0.282,0.151,0.000561589195256007,"14","PTK2B"
2.28680193043038e-08,0.641311711387735,0.336,0.191,0.000576022538256109,"14","PRMT2"
2.62021944277999e-08,0.656021347264098,0.537,0.379,0.000660007075441852,"14","FOXO3"
2.71182763405216e-08,0.503968837132909,0.405,0.239,0.000683082262741398,"14","ATM"
2.73777159151904e-08,0.796493449738789,0.286,0.157,0.00068961728618773,"14","PID1"
3.53141260769859e-08,0.864120225252202,0.27,0.145,0.000889527521753197,"14","UBE2W"
3.89914371374282e-08,0.706480113486496,0.44,0.29,0.00098215531005468,"14","ATP9B"
4.81900860795693e-08,0.554786214594445,0.409,0.252,0.00121386007825827,"14","MBP"
5.39165844475914e-08,0.509097433885606,0.259,0.132,0.00135810484565038,"14","ZFP36L2"
5.40551058772893e-08,0.809488160482493,0.274,0.149,0.00136159406194304,"14","ACTR2"
7.38377935232037e-08,0.967765939074988,0.278,0.157,0.00185990018105598,"14","ATXN7L1"
7.67701995023193e-08,0.87831220406163,0.317,0.19,0.00193376455526392,"14","GALNT2"
8.18074384991875e-08,0.722802680978583,0.274,0.151,0.00206064756835603,"14","MSRA"
9.42086553574091e-08,0.810117997915035,0.371,0.237,0.00237302181979778,"14","ACYP2"
1.12696151688914e-07,0.942792682507008,0.259,0.143,0.00283870336489205,"14","IKBKB"
1.21641410151431e-07,0.674500526758362,0.475,0.321,0.0030640254803044,"14","EPS15"
1.33652995089129e-07,0.882183210278066,0.282,0.162,0.00336658529330006,"14","RPS6KC1"
1.36587220219591e-07,0.770535392716823,0.367,0.227,0.00344049549011127,"14","PBRM1"
1.6483998746595e-07,0.720461401577688,0.432,0.292,0.00415215444427981,"14","NSMCE2"
1.69110928005995e-07,0.832993280803095,0.305,0.175,0.004259735165543,"14","MAN2A1"
1.69118710543276e-07,0.761875998380827,0.317,0.189,0.00425993119987458,"14","FBXL20"
1.75281409037461e-07,0.86274984890841,0.297,0.172,0.00441516341224461,"14","NLK"
1.77689243084883e-07,0.34692881262718,0.587,0.433,0.00447581434406512,"14","PRKCE"
1.82519429150398e-07,0.701124238999222,0.29,0.164,0.00459748190086936,"14","RIC1"
1.86469335230574e-07,0.822209754804186,0.286,0.164,0.00469697608512294,"14","PFKFB3"
3.08125140311935e-07,0.692124277663831,0.282,0.162,0.00776136415931734,"14","PPM1L"
3.22595188542722e-07,0.854252949337194,0.317,0.193,0.00812585020420262,"14","CCDC18-AS1"
3.49767764587008e-07,0.945636540837114,0.29,0.171,0.00881030022218215,"14","ZMIZ1"
3.785250126844e-07,0.725976323898691,0.259,0.144,0.00953466654450735,"14","MAP3K1"
4.94582286813416e-07,0.457067827263163,0.444,0.288,0.0124580332225431,"14","TAOK3"
5.87644494107363e-07,0.807635587780894,0.34,0.216,0.0148021771620704,"14","TNRC18"
6.17659979987534e-07,0.744632695262333,0.263,0.151,0.015558237235906,"14","PSEN1"
7.37886060683372e-07,0.539885605898078,0.444,0.303,0.0185866119825534,"14","FGD4"
9.6594749861207e-07,0.539486473078447,0.413,0.269,0.0243312515425394,"14","RAB1A"
9.96974004076972e-07,0.750663398641207,0.27,0.154,0.0251127781886948,"14","SLC4A7"
1.06603885188578e-06,0.493675996678339,0.483,0.334,0.0268524526401509,"14","ELF1"
1.09197425772723e-06,0.74485493514798,0.309,0.19,0.0275057395778911,"14","ARMH3"
1.14880792697609e-06,0.913429808324747,0.251,0.146,0.0289373228726008,"14","SPIN1"
1.41073180347305e-06,0.484137547612219,0.625,0.493,0.0355349233976827,"14","SPIDR"
1.51888017986584e-06,0.687062643259192,0.263,0.152,0.0382590728506407,"14","AGO4"
1.63891737536014e-06,0.788205382737537,0.263,0.153,0.0412826897679466,"14","VPS41"
1.66231414605047e-06,0.657446500929442,0.39,0.266,0.0418720310248653,"14","WDR70"
2.001104723756e-06,0.629289653704515,0.382,0.256,0.05040582688669,"14","NAALADL2"
2.18944197587824e-06,0.402940404560025,0.286,0.165,0.055149853930397,"14","PLCL2"
2.25019378215883e-06,0.502281068462963,0.436,0.294,0.0566801311787988,"14","COG5"
2.35657416123516e-06,0.677296432885949,0.336,0.214,0.0593597465473525,"14","MAP3K2"
2.59373526234215e-06,0.528293220209949,0.39,0.259,0.0653335975231363,"14","TENT2"
2.62819864644397e-06,0.485796746130314,0.691,0.56,0.0662016957052771,"14","MED13L"
2.74766980203378e-06,0.585800404198976,0.44,0.301,0.0692110546434288,"14","PARP14"
2.89065977860691e-06,0.551237939650835,0.363,0.234,0.0728128291633294,"14","CEP350"
3.45286896198468e-06,0.517163266013708,0.502,0.37,0.086974316283432,"14","VPS13C"
3.48638269887187e-06,0.781685925780637,0.309,0.196,0.0878184938018835,"14","DICER1"
4.0723619532816e-06,0.434708749266212,0.471,0.335,0.10257872524121,"14","USP15"
4.15022165554148e-06,0.690302706707349,0.293,0.183,0.104539933281434,"14","MIR29B2CHG"
4.84361227369778e-06,0.595590164427929,0.386,0.261,0.122005749562173,"14","COMMD10"
5.02750749587714e-06,0.693183875486157,0.363,0.247,0.126637886313649,"14","THADA"
5.26259577034963e-06,0.511510514701146,0.263,0.154,0.132559524859337,"14","EPS8"
6.14061077509327e-06,0.795067204823676,0.351,0.239,0.154675844813824,"14","TRAK1"
6.31944820582685e-06,0.894492568166874,0.317,0.208,0.159180580856572,"14","RDX"
6.56910804508808e-06,0.727353905668959,0.274,0.168,0.165469262547724,"14","ERICH1"
8.53510696663962e-06,0.50346924391591,0.251,0.146,0.214990809382685,"14","CCM2"
8.6284882117513e-06,0.510577753708985,0.452,0.329,0.217342989565804,"14","FBXO11"
9.55375653165891e-06,0.541346200623103,0.259,0.153,0.240649573275956,"14","LPIN2"
1.13266454947274e-05,0.493490309816532,0.297,0.185,0.285306873366689,"14","DNAJB6"
1.46282659386556e-05,0.650728581585939,0.293,0.188,0.368471390728796,"14","VPS53"
1.54829251047401e-05,0.451357466618973,0.382,0.256,0.389999400463298,"14","R3HDM2"
2.08020157602544e-05,0.686347429625007,0.297,0.194,0.523981974985047,"14","ATP2C1"
2.1729888795546e-05,0.745444305306302,0.367,0.262,0.547354168871008,"14","L3MBTL4"
2.24405270031372e-05,0.537847269239463,0.471,0.345,0.565254434682023,"14","PEAK1"
2.26282739829368e-05,0.433603732162355,0.251,0.15,0.569983593356195,"14","LCORL"
2.4008200710877e-05,0.812113425494297,0.266,0.171,0.604742567706281,"14","ANXA1"
2.64280526588786e-05,0.764506895970601,0.278,0.184,0.665696218424492,"14","AC118549.1"
2.64373452653497e-05,0.662754313737132,0.259,0.159,0.665930289888893,"14","GGNBP2"
3.37240809705878e-05,0.607688048401813,0.456,0.349,0.849475875568136,"14","ZNF609"
3.62416410217899e-05,0.733685624798434,0.328,0.225,0.912890695697866,"14","RNF111"
4.03477828740082e-05,0.36852098605984,0.251,0.152,1,"14","SPATA5"
4.25435263442686e-05,0.439108450594232,0.255,0.155,1,"14","WDR37"
5.21663185338244e-05,0.477122603611886,0.432,0.317,1,"14","NCOR2"
5.44387834651617e-05,0.298972052826701,0.595,0.462,1,"14","ANKRD12"
5.87437174719473e-05,0.332402726480091,0.575,0.446,1,"14","TRIO"
6.78544180124785e-05,0.373622325190887,0.436,0.314,1,"14","GNB1"
6.95000758291309e-05,0.422892563488706,0.363,0.248,1,"14","SPPL3"
8.67353390010981e-05,0.428824787065796,0.413,0.301,1,"14","VMP1"
0.000103114846361672,0.511584242172997,0.324,0.222,1,"14","AC087286.2"
0.000114301976959277,0.347085655335436,0.486,0.366,1,"14","MYCBP2"
0.000115386013800673,0.447858562533309,0.32,0.218,1,"14","NFE2L2"
0.000130922031758321,0.586037363390798,0.359,0.251,1,"14","DNM2"
0.000131950822384249,0.545019742872266,0.39,0.286,1,"14","EVI5"
0.000135948095799485,0.369396095081724,0.641,0.522,1,"14","WWOX"
0.000199891836493617,0.467625648688537,0.313,0.217,1,"14","SF3B1"
0.000217155157977826,0.495537681525606,0.301,0.202,1,"14","SOS2"
0.000222463848654137,0.574847643006556,0.278,0.188,1,"14","RABEP1"
0.000239018163913363,0.610798885241891,0.324,0.229,1,"14","PHKB"
0.000251492540962352,0.371763243204212,0.591,0.468,1,"14","RNF213"
0.000385989691170733,0.548089591829405,0.27,0.183,1,"14","BOD1L1"
0.000387239980994194,0.393991822259503,0.417,0.314,1,"14","CAPZB"
0.000402346592484989,0.461509622917518,0.309,0.214,1,"14","ADAM17"
0.000439032528371988,0.431664589180909,0.382,0.28,1,"14","SND1"
0.000442219902464759,0.48048622576251,0.467,0.37,1,"14","RBM25"
0.000521814120419575,0.472979496354069,0.351,0.259,1,"14","FARP1"
0.000536324888934716,0.343999589005234,0.324,0.226,1,"14","KIF13B"
0.000563073702218619,0.40175449782333,0.39,0.285,1,"14","MAP3K5"
0.000589505998440391,0.314743510899922,0.583,0.476,1,"14","VPS13B"
0.000599530017616736,0.328832556856803,0.61,0.534,1,"14","MAML2"
0.000602022573469168,0.414438661891378,0.355,0.256,1,"14","ACAP2"
0.000725709347757534,0.513740617231465,0.32,0.232,1,"14","USP24"
0.000772298119981018,0.267601044146978,0.405,0.293,1,"14","ASAP1"
0.000876349849771144,0.62867312187784,0.274,0.195,1,"14","WDR7"
0.00101940906109396,0.41597317013347,0.274,0.192,1,"14","SKI"
0.00114716863146818,0.570415753765994,0.463,0.369,1,"14","GOLGA4"
0.00115749365808469,0.46550412991732,0.282,0.199,1,"14","EFR3A"
0.00126105018095056,0.339247549558748,0.471,0.367,1,"14","ITSN2"
0.00134620443575428,0.306196744487977,0.297,0.21,1,"14","KLF6"
0.00145275035641422,0.339201616768383,0.259,0.178,1,"14","TRAPPC10"
0.00154481814607471,0.27221184198082,0.541,0.448,1,"14","SRRM2"
0.00157162409426129,0.620004790579534,0.293,0.216,1,"14","CERT1"
0.00178923745220364,0.43331444064852,0.263,0.184,1,"14","VPS54"
0.00199948558316914,0.348247609493673,0.313,0.226,1,"14","UBAC2"
0.00214358051791988,0.518523188048585,0.398,0.317,1,"14","SON"
0.00263523770083051,0.34539732424764,0.259,0.182,1,"14","AVL9"
0.00275557411136008,0.33518624657908,0.278,0.198,1,"14","MTDH"
0.00281018072967925,0.406102248625144,0.278,0.203,1,"14","TRIM44"
0.00305285951927485,0.403681224294189,0.282,0.205,1,"14","ABL1"
0.00324059045337442,0.421054655414496,0.34,0.263,1,"14","FNIP1"
0.00332974508063305,0.296176449198195,0.595,0.509,1,"14","RERE"
0.00337499365326727,0.297215513085459,0.293,0.212,1,"14","SPIRE1"
0.00355075060542522,0.257494812733712,0.714,0.665,1,"14","FOXP1"
0.00381458055871865,0.591509700971677,0.255,0.188,1,"14","CPEB4"
0.00555227982993499,0.448819250364931,0.263,0.194,1,"14","ZMYND8"
0.00560700901656805,0.491488171618539,0.251,0.184,1,"14","PPIG"
0.00568596029242768,0.276404093755548,0.359,0.273,1,"14","SETX"
0.00677118140280807,0.389999457322757,0.297,0.227,1,"14","MARCH7"
0.00688313977263449,0.605481190501138,0.355,0.288,1,"14","ELF2"
0.00688967749989292,0.301669367028197,0.398,0.325,1,"14","FER"
0.00753262813497614,0.537164814864924,0.255,0.191,1,"14","TTC7A"
0.00869538630122623,0.30891348849221,0.286,0.215,1,"14","USP32"
0.00920894794702398,0.475789719127585,0.297,0.231,1,"14","RABGAP1"
0,3.49772038138233,0.935,0.106,0,"15","ROBO2"
0,5.862389983284,0.83,0.03,0,"15","THBS1"
7.21014579526746e-307,4.38965511384952,0.644,0.051,1.81616362436992e-302,"15","CRISPLD2"
1.21460341635994e-303,6.10046268515374,0.287,0.006,3.05946454546905e-299,"15","AC037198.1"
9.71003863232959e-296,3.56395326034905,0.822,0.091,2.4458616310975e-291,"15","SLIT3"
2.71918123527332e-285,5.768061644148,0.364,0.014,6.84934561352996e-281,"15","PTGS2"
3.31834012929283e-282,3.30024120496165,0.838,0.1,8.35856695167572e-278,"15","CACNA1C"
3.91037318101187e-275,3.65362282551709,0.765,0.084,9.8498390056508e-271,"15","RYR2"
1.14737593744536e-257,3.95833128664976,0.858,0.129,2.89012524883111e-253,"15","MYH10"
1.1877184020922e-246,3.60534521371945,0.684,0.074,2.99174388303005e-242,"15","SVEP1"
4.66381895504659e-233,3.25222104100408,0.85,0.13,1.17476935658669e-228,"15","SLIT2"
2.07488025259303e-227,4.27667225134128,0.551,0.051,5.22641586825659e-223,"15","DCC"
1.75506915126558e-225,4.30751085684112,0.66,0.08,4.42084368512287e-221,"15","PDLIM3"
6.94859275466245e-214,4.78003289757121,0.405,0.027,1.75028102897193e-209,"15","NR4A3"
4.90784060139918e-200,3.624629698857,0.611,0.073,1.23623596908644e-195,"15","ADGRB3"
1.50909601878965e-196,3.84862402894016,0.526,0.054,3.80126196172925e-192,"15","AL031599.1"
5.67164577134416e-196,4.96100549746057,0.312,0.016,1.42863085334388e-191,"15","ADAMTS8"
4.24404846619492e-191,3.36968154560664,0.632,0.082,1.06903336814984e-186,"15","CDH13"
4.73864291881214e-183,3.54784579967054,0.575,0.07,1.19361676481959e-178,"15","SGIP1"
1.6441466224896e-181,4.02001135797263,0.421,0.035,4.14144092738906e-177,"15","FAT3"
3.94133597951207e-181,2.28883555466891,0.834,0.142,9.92783119879296e-177,"15","LSAMP"
4.40939484367221e-176,4.04781939406038,0.644,0.099,1.11068246717259e-171,"15","FRAS1"
4.46116321015926e-175,3.20287125976094,0.939,0.274,1.12372240100701e-170,"15","SAMD4A"
4.60611662858763e-174,3.41193599206299,0.753,0.141,1.16023471757494e-169,"15","ADARB1"
1.02524555952212e-173,3.02976289891908,0.587,0.074,2.58249103988027e-169,"15","CACNB2"
7.18610342161186e-173,3.30070775107199,0.68,0.111,1.81010759086981e-168,"15","NR4A1"
6.5708591863938e-164,3.71563310931473,0.785,0.179,1.65513372046073e-159,"15","USP53"
4.14047330023503e-163,3.41103063530279,0.692,0.122,1.0429438195962e-158,"15","CACNA1D"
1.3018751078314e-160,3.21615851217466,0.834,0.207,3.27929320911651e-156,"15","PALM2-AKAP2"
2.98487961355443e-159,3.03806810474029,0.644,0.1,7.51861325858224e-155,"15","HMCN1"
5.23253976985579e-156,3.32409294336284,0.498,0.059,1.31802444262898e-151,"15","CDH11"
3.96833903705279e-154,3.80287900553121,0.425,0.044,9.99584920043228e-150,"15","GPC3"
5.22902395005924e-154,4.18929177280863,0.328,0.025,1.31713884278042e-149,"15","PHACTR3"
6.88521425252646e-154,3.46254125979766,0.547,0.076,1.73431661806889e-149,"15","CAB39L"
1.08975298354347e-150,3.81693137191871,0.372,0.033,2.74497879024764e-146,"15","LINC00922"
5.314726602829e-149,3.38997098646369,0.611,0.101,1.3387264839866e-144,"15","FMO2"
2.0372350072387e-146,3.43608285677477,0.64,0.116,5.13159125973357e-142,"15","SLC38A2"
6.19410508184385e-145,3.40100929245092,0.506,0.068,1.56023312906565e-140,"15","CCN1"
1.91882895232502e-140,2.62455653973547,0.794,0.189,4.83333824801149e-136,"15","ARHGAP6"
1.32815972839905e-139,3.39526600620867,0.401,0.042,3.34550153986437e-135,"15","PKNOX2"
1.2474130002352e-138,2.38712756255406,0.547,0.076,3.14210860629246e-134,"15","ITGA8"
6.85797818201764e-135,3.63416487742579,0.405,0.045,1.72745612426842e-130,"15","NFASC"
7.61005447744386e-135,4.26367799052971,0.316,0.027,1.91689662232333e-130,"15","GEM"
1.09100821213141e-134,3.34776120046483,0.397,0.042,2.74814058553781e-130,"15","ADAMTS2"
2.0455572873273e-134,2.68816471193581,0.648,0.118,5.15255425104875e-130,"15","FN1"
1.28673065287281e-133,2.77786701237681,0.992,0.678,3.24114584152132e-129,"15","MACF1"
4.80341893990374e-130,3.27631987421303,0.401,0.045,1.20993319677235e-125,"15","COL6A6"
3.93952007463984e-128,2.46543546844703,0.725,0.155,9.9232571160103e-124,"15","CALD1"
5.66955248496362e-128,3.85193748466434,0.352,0.036,1.42810357543749e-123,"15","PRR16"
1.73676174908012e-124,2.27495543642108,0.935,0.343,4.37472916975792e-120,"15","PRKG1"
4.76306116167379e-123,3.33883474788314,0.393,0.046,1.19976747601401e-118,"15","PCDH15"
5.10954423608698e-122,3.32327949563178,0.619,0.128,1.28704309762795e-117,"15","RGCC"
1.35494931477787e-121,3.25003005828403,0.429,0.056,3.41298182899399e-117,"15","ADAMTS17"
5.72591118434024e-120,3.68700546407121,0.283,0.024,1.44229976822346e-115,"15","AC025280.3"
1.71938649309391e-119,2.67852149155487,0.599,0.112,4.33096263745424e-115,"15","CCBE1"
3.35512040165726e-115,4.02603113783655,0.296,0.028,8.45121277973447e-111,"15","AL139383.1"
4.83900969800708e-111,2.97135644151505,0.441,0.064,1.218898152831e-106,"15","COL6A3"
1.16043102862237e-110,2.73955275592025,0.591,0.121,2.92300971799689e-106,"15","NR2F2-AS1"
2.76733178224577e-110,3.15564500446087,0.356,0.042,6.97063202629888e-106,"15","GPC6"
6.05503499465881e-110,2.97837407334036,0.482,0.078,1.52520276480461e-105,"15","SGCD"
1.79246330823485e-107,3.99697181346891,0.263,0.023,4.51503582711277e-103,"15","VEGFC"
3.22140383558161e-105,3.22916922485804,0.555,0.116,8.11439412144652e-101,"15","ROBO1"
1.44737808313104e-103,2.54274996583085,0.688,0.177,3.64580065359877e-99,"15","SDK1"
7.85028461690036e-102,2.39658192981828,0.696,0.179,1.97740819215103e-97,"15","COL4A1"
5.50921937633076e-101,3.93960299707738,0.255,0.023,1.38771726870396e-96,"15","DKK3"
1.78159557108843e-98,3.10481432561006,0.437,0.073,4.48766108401464e-94,"15","LMCD1"
3.80831416382414e-98,1.47399672589248,0.632,0.137,9.59276254725662e-94,"15","LAMA2"
4.2714293154579e-98,2.87039139702598,0.457,0.078,1.07593033027069e-93,"15","COL5A2"
7.18599340582865e-98,2.78754709366348,0.482,0.086,1.81007987899418e-93,"15","CCDC102B"
7.95005441843444e-98,2.90395306002128,0.615,0.151,2.00253920745945e-93,"15","A2M"
1.05634738894736e-95,2.77956518986398,0.377,0.054,2.66083343801951e-91,"15","COL1A2"
1.2242667801599e-95,2.38443955211121,0.583,0.132,3.08380559254478e-91,"15","PLEKHH2"
8.23777698733993e-93,2.88062304767763,0.745,0.276,2.07501364534106e-88,"15","KIF13A"
1.10270737498631e-91,3.46339446854633,0.312,0.039,2.77760960685303e-87,"15","NID1"
9.74565469806546e-91,3.13755912483913,0.462,0.089,2.45483296189571e-86,"15","DLGAP1"
1.35457535832512e-90,2.05584007395478,0.879,0.374,3.41203987008514e-86,"15","DST"
3.69753319043429e-88,2.91251846811063,0.599,0.158,9.31371635338495e-84,"15","NAMPT"
1.28042767192039e-87,2.11747376072272,0.595,0.136,3.22526926280028e-83,"15","ITGA1"
2.71013440121771e-87,3.35561082991719,0.279,0.033,6.82655754322728e-83,"15","MEOX2"
2.2099284251402e-86,1.80425044352519,0.915,0.38,5.56658871008565e-82,"15","RBMS3"
3.62640694531981e-86,2.42182776301442,0.611,0.157,9.13455645456606e-82,"15","BACH2"
3.81732843658895e-86,2.89232257686552,0.518,0.119,9.6154685989239e-82,"15","ENAH"
4.48515270034223e-85,2.6339599028857,0.688,0.231,1.1297651136892e-80,"15","PALLD"
8.50155309726114e-85,2.79291230269583,0.466,0.095,2.14145620966911e-80,"15","MYLK"
1.61794220492117e-81,1.88557940349198,0.935,0.492,4.07543461997594e-77,"15","DOCK4"
3.32677622147889e-81,1.77623238109035,0.968,0.654,8.37981662428317e-77,"15","CELF2"
