"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PDE10A",4.88275587730038e-09,2.07794753493427,0.309,0.145,0.000122991737793319
"STOM",4.96325998997002e-09,1.72390236332191,0.343,0.171,0.000125019555887355
"PTPRG",5.04746377296729e-09,-0.587651968121433,0.657,0.857,0.000127140564977273
"DENND3",5.16066500501608e-09,1.89767748259818,0.23,0.084,0.00012999199081135
"MIR181A1HG",5.51401916600612e-09,-2.85126830917917,0.029,0.204,0.000138892628772528
"PLXDC2",5.56609413057104e-09,-1.99545828590686,0.103,0.306,0.000140204345054954
"ECE1",6.31596152464507e-09,1.46368728778247,0.353,0.18,0.000159092754844285
"BCL2L1",6.33576013712083e-09,-1.93140522195503,0.064,0.26,0.000159591462093937
"CTNNA1",6.57074882112685e-09,1.2512373537543,0.466,0.29,0.000165510592055364
"PLCB4",8.63030316023658e-09,-0.795870080164983,0.275,0.534,0.000217388706303199
"STAU2",1.00085036051345e-08,-1.82767493861462,0.074,0.269,0.000252104197309734
"CYYR1",1.15213409287856e-08,-2.78852725022567,0.034,0.204,0.00029021105665518
"KMT2C",1.20316787407306e-08,1.12159386780892,0.5,0.321,0.000303065955800263
"AFF3",1.22804330905047e-08,-0.891178581738971,0.441,0.669,0.000309331829116723
"FAM120B",1.29031961155939e-08,-1.91212435932665,0.064,0.259,0.000325018606955695
"NCOA3",1.30678877760119e-08,-1.1617095033406,0.23,0.471,0.000329167025189963
"DENND5A",1.40098926231592e-08,1.91499993471298,0.23,0.087,0.000352895185284757
"STXBP6",1.48355470719521e-08,-0.485230632687716,0.456,0.736,0.0003736925951954
"SOX13",1.4991098338524e-08,-2.34464631198608,0.039,0.214,0.000377610776049082
"PITPNC1",1.97211033604531e-08,1.39143532673659,0.559,0.448,0.000496754872546452
"LIMCH1",2.27607223892723e-08,2.20099162095835,0.235,0.094,0.00057331983626338
"OPHN1",2.37328365672652e-08,-1.13551669830785,0.235,0.47,0.000597806420292843
"TFPI",2.50119181379917e-08,-0.930953090231982,0.216,0.458,0.000630025205977874
"STARD13",2.77225612460339e-08,-0.634702988695657,0.417,0.694,0.000698303595226347
"RNF144B",2.96566370440067e-08,-0.628124282601978,0.162,0.395,0.000747021030501485
"ST6GAL1",3.05626989803459e-08,-1.31956544965632,0.176,0.387,0.000769843824615932
"LRCH1",3.31582295678855e-08,-1.00965904552712,0.25,0.478,0.000835222644585468
"C20orf194",3.34352370255323e-08,-1.7637825904355,0.083,0.275,0.000842200185436133
"SPRED2",3.54652212821014e-08,-1.99889531008563,0.074,0.255,0.000893333458874852
"MIRLET7BHG",3.6557711438417e-08,-1.59852927190412,0.069,0.257,0.000920852193422287
"ITPKB",3.84791729075277e-08,2.12983495060515,0.245,0.104,0.000969251886367714
"CDK14",3.86018136262143e-08,-0.86665771857496,0.24,0.481,0.000972341083430712
"PDLIM5",5.20555947523357e-08,1.70224407694388,0.343,0.189,0.00131122837621659
"FCHSD2",5.36726796221355e-08,-0.804066793397985,0.402,0.634,0.00135196112700197
"ARHGEF7",6.22472239094839e-08,1.743449192675,0.289,0.138,0.00156794532305599
"NTN4",7.83813392813486e-08,-2.19079971929528,0.044,0.209,0.00197434755515789
"PPP1CB",8.0421591912616e-08,1.7541650778413,0.294,0.143,0.00202573947868688
"AFF4",8.21939158784859e-08,1.10400075709351,0.382,0.214,0.00207038254706318
"PALD1",8.24682199139478e-08,-1.18490532763148,0.137,0.348,0.00207729199141243
