"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LUC7L2",0.00224508111513446,-0.369293448815454,0.102,0.203,1
"TLK1",0.00228457648348185,-0.334422592130472,0.194,0.335,1
"TC2N",0.00233168197028722,-0.461778983785161,0.245,0.389,1
"SIPA1L1",0.00235218275189025,1.1097882474286,0.403,0.36,1
"URI1",0.00244332790068574,-0.266715835483605,0.116,0.225,1
"BAZ1A",0.00246193129019309,1.06339722137306,0.269,0.204,1
"EXOC2",0.00253658144722013,-0.374826128443729,0.116,0.223,1
"PDCD4",0.00256356805661366,0.881616599355753,0.338,0.282,1
"ZBTB20",0.0025965528057869,-0.276858198870719,0.546,0.743,1
"NLRP1",0.00262271595661958,-0.613413272030124,0.111,0.212,1
"MECP2",0.0027232644590433,0.991506282166085,0.31,0.255,1
"HELB",0.00275977756920202,-0.311761555787248,0.116,0.222,1
"KDM6A",0.0027909678057535,-0.367423678967306,0.227,0.369,1
"RAB2A",0.00279947979844534,-0.545074241489248,0.12,0.225,1
"EXOC4",0.00294972022662869,-0.336291961215582,0.296,0.456,1
"CD44",0.00299599458475489,-0.39806877059003,0.389,0.556,1
"LCK",0.00307787313094824,-0.37303623370125,0.13,0.238,1
"XPO1",0.0032089768262915,-0.420360439525327,0.153,0.27,1
"TRIP12",0.00322720285066999,-0.307212855538961,0.144,0.261,1
"ANKH",0.00329533288293436,-0.619761429652907,0.106,0.203,1
"ARGLU1",0.00335396123388134,-0.322097247024512,0.222,0.356,1
"SLC39A11",0.00339037355411918,-0.280905087167435,0.116,0.223,1
"TNFRSF1B",0.00355110110550923,1.11755167814923,0.255,0.196,1
"JARID2",0.00363446138861972,0.81796829281372,0.315,0.26,1
"ATAD2B",0.00366678371640314,-0.271216701098448,0.148,0.261,1
"ARID2",0.00372679045747313,-0.429276252696567,0.162,0.277,1
"NEMF",0.00378966234105115,-0.406337802855975,0.12,0.225,1
"TOX",0.00384589818327548,-0.536198113043043,0.204,0.321,1
"NIPBL",0.00390956949805184,0.761911018096198,0.431,0.396,1
"COP1",0.00428512027646553,-0.294729633514314,0.222,0.362,1
