"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EHBP1",0.00161265600223553,-2.24646910162918,0.023,0.259,1
"KMT5B",0.00161265600223553,-2.12827622490252,0.023,0.259,1
"AP003086.1",0.0016184058721023,-1.98537130245141,0.14,0.42,1
"COA1",0.00165181648174737,-0.786027869605912,0.047,0.296,1
"CPEB3",0.00168025355935256,-1.16337217515575,0.07,0.346,1
"GMDS-DT",0.00171704996549349,-1.59345092998611,0.14,0.444,1
"SLC38A1",0.00172030545463498,-1.67777695044462,0.07,0.346,1
"EMSY",0.00173782713444933,2.92324918916101,0.209,0.037,1
"NAA25",0.00176123367562289,-1.43274399897172,0.07,0.346,1
"DENND4A",0.00176224266629548,1.58936605425325,0.581,0.37,1
"MT-CYB",0.00177414695377306,-2.07750598760054,0.093,0.358,1
"STX7",0.00179138948078476,-1.31880766039454,0.14,0.444,1
"PTP4A2",0.00180287193386348,2.5442377894331,0.372,0.16,1
"EDEM1",0.00180692312498871,2.62981992733615,0.372,0.173,1
"RIPOR2",0.00183029623417685,-3.11966053813112,0.047,0.284,1
"PHLPP1",0.00187356778961241,-1.39168697109979,0.093,0.37,1
"FAM172A",0.00189753429623785,-1.73376519771884,0.14,0.432,1
"DPYD",0.00189844318433413,-1.05321921790538,0.372,0.679,1
"CAMK2D",0.00190436884943485,-1.63073909998081,0.233,0.531,1
"PTPN2",0.00197144915661142,2.58033740945401,0.419,0.222,1
"JAML",0.0019763974174185,-1.69043080926034,0.163,0.457,1
"RFFL",0.00203183827147369,-2.95847371976425,0.023,0.247,1
"MSH3",0.00203191598231515,-3.0815658931804,0.023,0.247,1
"RNF130",0.00205497119035759,-1.28770668056226,0.186,0.481,1
"ALPK1",0.00208750419711137,-2.29050913135017,0.023,0.247,1
"TET3",0.00211165060859183,-1.62080567127094,0.116,0.407,1
"TRERF1",0.0021196266516733,-1.48140230326386,0.163,0.469,1
"USP36",0.00212671275444839,2.65495386868228,0.326,0.123,1
"VRK2",0.00217195411776128,-1.15726424274178,0.07,0.346,1
"CLIP1",0.00220021374058562,-1.17922853457209,0.093,0.383,1
"RCSD1",0.00223394692008688,-2.0518793330632,0.07,0.321,1
"SON",0.00224598589549564,-1.61082448757139,0.14,0.432,1
"ST14",0.00226274412812623,-1.88867291639145,0.023,0.247,1
"PELI2",0.00226274412812623,-2.05701644180372,0.023,0.247,1
"LRRK2",0.00227072915050071,-1.08921127516187,0.209,0.543,1
"SLTM",0.00227786733474371,-2.00907641113595,0.093,0.358,1
"CPQ",0.00229027966698937,-1.06510736934916,0.186,0.519,1
"STRADA",0.0022956822663825,-2.4439111017487,0.047,0.284,1
"PREX1",0.00230055481920579,-0.513018189450458,0.279,0.63,1
"RALGAPA2",0.00233990893653885,-1.47834691245236,0.047,0.296,1
"SUFU",0.0023417503418775,-2.51706705778816,0.07,0.321,1
"TMEM164",0.00235226256392193,-4.11525328082922,0.023,0.235,1
"IL15",0.00239735081042074,-2.77064346517676,0.07,0.321,1
"FAM13B",0.00245034918448608,-1.30375833457634,0.093,0.37,1
"FRS2",0.00248363530805005,-3.41692915960533,0.023,0.235,1
"WASF2",0.00250508768360424,-1.71591831379174,0.093,0.37,1
"MS4A4A",0.00260490136956485,-2.13402371997328,0.093,0.358,1
"SOS1",0.00260611281369795,-1.53853818892936,0.116,0.395,1
"DST",0.00265058329289385,1.09573374826632,0.651,0.494,1
"SLCO2B1",0.00269321356262994,-3.2872778477272,0.023,0.235,1
"PPM1L",0.00269331540822531,-2.9548664807467,0.023,0.235,1
"GOLIM4",0.00273002571693078,-2.00983826334778,0.047,0.284,1
"LINC02245",0.00276672547154165,-3.23575377260431,0.023,0.235,1
"ELMO1",0.00278665102373104,-0.785051059505863,0.721,0.877,1
"TFCP2",0.00279586739120586,-1.35207434783868,0.093,0.37,1
"UBE2D3",0.00282899598633598,1.91665359754461,0.465,0.284,1
"VPS41",0.00285768433299373,-1.51223276916219,0.093,0.37,1
"PPP4R3B",0.00291905584061631,-3.09460348195305,0.023,0.235,1
"CYB5R4",0.00291905584061631,-2.86712575284456,0.023,0.235,1
"MDFIC",0.00293818392162565,-1.8548536523004,0.047,0.284,1
"RNF38",0.00293818392162565,-2.02593790106023,0.047,0.284,1
"WWP2",0.00296051055808319,-1.4064440431542,0.116,0.395,1
"RAD51B",0.00298782252725157,-2.43485564268834,0.093,0.333,1
"SLC25A26",0.0029980571002418,-2.87340728697529,0.023,0.235,1
"RNASET2",0.00301072518340975,-1.88845813156176,0.047,0.284,1
"USP3-AS1",0.00302332514432196,-2.90127036222265,0.047,0.272,1
"TANC2",0.0030270319108514,-1.81656110456715,0.14,0.407,1
"DDX17",0.00305279212697963,-1.05109793497922,0.209,0.556,1
"CCDC6",0.00311538642535866,-0.68293658417649,0.163,0.481,1
"TBC1D12",0.00311732237522966,-1.05149462652163,0.093,0.37,1
"GAB2",0.00312570335852216,-0.422522071277853,0.186,0.519,1
"PLAGL1",0.00313212017229303,-2.18636484004427,0.07,0.309,1
"LY75",0.00316193976271859,-2.47387367283013,0.023,0.235,1
"APBA1",0.00317640388785497,-2.60089821021446,0.047,0.272,1
"ZNF710",0.0031985291883225,1.27473669763042,0.605,0.42,1
"FAM222B",0.00324690664815113,-1.98475797212393,0.023,0.235,1
"HLA-DPA1",0.00325862789144134,2.38395381474417,0.419,0.247,1
"HERC4",0.00327583930776291,-1.75021867633527,0.116,0.383,1
"ENOX2",0.00333394885120618,-1.81703876052407,0.023,0.235,1
"DENND4C",0.00339133328758532,-1.56163690286615,0.07,0.321,1
"RDX",0.00339854087354776,-1.40166389855014,0.047,0.284,1
"FOXN2",0.00339998020147596,-1.01540177779658,0.186,0.494,1
"KLHL5",0.0034359322255084,-2.31547320717943,0.07,0.309,1
"DOCK2",0.00347806003865488,-0.746048383597014,0.442,0.753,1
"ATP2C1",0.00350939146576177,-2.03227353027866,0.116,0.358,1
"RBM6",0.00351777146986051,-0.560558597610938,0.256,0.63,1
"RGL1",0.00355819689628873,-3.42743126019207,0.023,0.222,1
"KIAA2026",0.00355819689628873,-3.56527934244401,0.023,0.222,1
"RIN3",0.00356350798178486,-0.870386663330895,0.163,0.469,1
"RASA1",0.00356376555417112,-1.444708838094,0.116,0.383,1
"EPS15",0.00357647629375122,-0.92746812437319,0.116,0.407,1
"CMIP",0.00357827313259596,1.02392112210168,0.721,0.63,1
"MAP4K5",0.00358832125640937,-1.26958281284455,0.14,0.42,1
"COMMD1",0.00359049440668693,-2.10147394673076,0.047,0.272,1
"KIF16B",0.00359636629616942,2.20021752909763,0.465,0.284,1
"LMBR1L",0.00360752763947299,2.91029810028706,0.233,0.062,1
"CD55",0.00365640554446319,2.4543160970922,0.256,0.074,1
"SLC39A10",0.00367898453681614,-2.5912501659557,0.047,0.272,1
"MAPK14",0.0036811355433053,-1.70089307786326,0.07,0.309,1
