"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CYLD",0.0228619097821978,1.82595190022225,0.261,0.091,1
"SLC39A11",0.0228863637815369,-1.74301337284442,0.087,0.273,1
"GNB1",0.0229818859179481,1.63158768459907,0.304,0.127,1
"PIK3CG",0.0231454504164886,-0.990549139462572,0.109,0.309,1
"ZNF652",0.0232915546540258,-0.936841446861127,0.087,0.291,1
"DNAJC1",0.0233502340227964,1.02829911248057,0.587,0.527,1
"ST3GAL6",0.0233512497118593,-1.41778090985392,0.043,0.2,1
"BACH2",0.0235905744750046,-1.08773268782418,0.13,0.345,1
"UMAD1",0.0237249044761439,-1.27991639328556,0.13,0.327,1
"IQGAP2",0.0237648549215128,2.13018686318664,0.435,0.255,1
"DAB1",0.0239157942010014,-1.68084234696895,0.065,0.236,1
"CALCOCO1",0.0240756775767659,-2.13922645202948,0.043,0.2,1
"TRIO",0.0242366924195505,1.18083504752868,0.609,0.509,1
"TTC3",0.0244918851380886,-0.65775719637304,0.217,0.473,1
"FZD6",0.0245931584944175,-1.32454108817554,0.065,0.236,1
"ACADVL",0.0245931584944175,-1.69605786382867,0.065,0.236,1
"RIC1",0.0246902957953032,0.945266005442372,0.587,0.527,1
"PKN2",0.0247474698433299,-1.25673649081227,0.087,0.273,1
"AL031768.2",0.0248195125116143,-1.88881980080088,0.043,0.2,1
"FBXO10",0.0248195125116143,-1.80090327046004,0.043,0.2,1
"USP9X",0.0248540351453393,-1.91232825782251,0.087,0.255,1
"DLG1",0.0249967122020203,-1.31940013402905,0.174,0.382,1
"ASCC3",0.0250154547768744,-1.26977271133342,0.152,0.364,1
"RALY",0.0250691632535066,-1.80199865891708,0.087,0.273,1
"RUNX2",0.0253570801500124,-0.767037024978868,0.261,0.527,1
"ZNF609",0.0260598232039817,-1.58929073511113,0.087,0.273,1
"PARP8",0.0261192464597477,1.79493389261084,0.413,0.273,1
"TOP1",0.0262279809640651,1.67925008485167,0.348,0.182,1
"TAF3",0.0263670692223222,-1.59245568214187,0.043,0.2,1
"FAM120B",0.0271716376431024,-1.2593103879207,0.043,0.2,1
"RFX3-AS1",0.0271716376431024,-1.20386922115314,0.043,0.2,1
"ANGPT2",0.027466881855506,-1.54007867785056,0.065,0.236,1
"KCNQ5",0.0276914649723269,-1.60963134689877,0.109,0.291,1
"PRIM2",0.0279973063633771,-1.22111682348404,0.043,0.2,1
"AUH",0.028128178319905,-0.983585637551669,0.109,0.309,1
"CHD2",0.0282649978354209,2.02220779348646,0.413,0.309,1
"KAT6B",0.0284478079501218,-0.823425627959597,0.152,0.382,1
"RGS1",0.0290799026099149,-1.41468333528794,0.109,0.291,1
"DDX6",0.0290849158165164,-1.70123185620817,0.087,0.255,1
"ITGA8",0.0295923025139399,1.94968903920048,0.348,0.2,1
"MARS",0.0298081243142168,-1.30289189372534,0.065,0.236,1
"SESN1",0.0299932776416456,-1.16211153532984,0.13,0.327,1
"ESYT2",0.0302647239979145,1.79147517392459,0.435,0.327,1
"ASXL2",0.0303401093554224,-1.18285129415571,0.13,0.327,1
"VIM",0.0309494450634699,2.01182045080802,0.304,0.145,1
"SEC23A",0.0314049202459477,-0.916889107021979,0.13,0.327,1
"PRKAG2",0.0315895439751263,-1.86509457503858,0.065,0.218,1
"ZNF644",0.0325728646737052,1.86819728585713,0.37,0.255,1
"ANKUB1",0.0335611903861123,-1.01271651893431,0.087,0.273,1
"BTAF1",0.0336290945597479,1.51367950412417,0.326,0.164,1
"MPHOSPH8",0.0337196235223306,-0.86412061865188,0.196,0.418,1
"GPR155",0.0339215121534271,-1.35600389788037,0.087,0.255,1
"NFKB1",0.0339215121534271,2.0103215872283,0.261,0.109,1
"NLRP1",0.0340112475685828,-0.596588264319284,0.109,0.309,1
"FLI1",0.0340126031318511,-1.2893769691197,0.109,0.291,1
"KANK1",0.0348716414948665,-0.852582531316858,0.152,0.364,1
"MYCBP2-AS1",0.0352501952218005,-1.66868334784506,0.065,0.218,1
"ABCA10",0.0352501952218005,-1.70335565660342,0.065,0.218,1
"BICD1",0.0353859792294895,-0.716110193597275,0.239,0.491,1
"ZFP36L2",0.0356794179321789,1.41454835722748,0.37,0.218,1
"ATE1",0.0361442908169653,-0.975585461765579,0.087,0.273,1
"SIPA1L3",0.0364355772022613,-1.00892429806667,0.174,0.382,1
