"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"USP25",4.51394955403288e-15,-0.763389485523929,0.302,0.561,1.13701875316534e-10
"GAS6-AS1",5.20760506183141e-15,-1.79331657262463,0.057,0.226,1.31174363902471e-10
"RBPMS",5.31561818412588e-15,-0.541623226488786,0.455,0.719,1.33895106439947e-10
"C2orf91",6.02982203697834e-15,-1.85010039542253,0.047,0.208,1.51885187289448e-10
"PAX8-AS1",6.19564553195855e-15,-1.19807717660658,0.143,0.353,1.56062115304504e-10
"IGF2BP2",6.92106140315508e-15,2.02029799822247,0.222,0.08,1.74334615684073e-10
"PABPC1",7.39059971622561e-15,2.14225507041245,0.204,0.068,1.86161816252007e-10
"APP",8.81447449215174e-15,-1.07733034390583,0.139,0.349,2.2202779798281e-10
"RP1",9.14626766088732e-15,-0.992768250183279,0.294,0.527,2.30385336110091e-10
"ADGRV1",9.20927432708247e-15,-0.729350019424823,0.316,0.568,2.3197241102488e-10
"AC027288.3",1.18257753013248e-14,-0.527993099609724,0.788,0.894,2.97879454065071e-10
"C1orf21",1.19654544540035e-14,-1.31364805756753,0.1,0.29,3.01397832241894e-10
"DCDC2",1.6916867524866e-14,-1.54025837279764,0.051,0.214,4.26118976083849e-10
"JPX",1.76861325049458e-14,-1.0834126654332,0.118,0.32,4.45495991667079e-10
"INTS6",1.89077451177265e-14,1.95477140271913,0.304,0.155,4.76267191770414e-10
"LMO3",1.97909492282234e-14,-0.945486726106507,0.198,0.423,4.98514220109719e-10
"MYO16-AS1",2.75598703358752e-14,-0.635218503300274,0.367,0.627,6.94205573890359e-10
"MVB12B",2.86589961606081e-14,-0.939322620554616,0.198,0.42,7.21891454289558e-10
"KANSL1L",3.11285262593672e-14,-0.744200422269435,0.263,0.516,7.84096447947201e-10
"SIK3",3.45250725371206e-14,1.00679202874991,0.633,0.54,8.69652052137531e-10
"APBB2",3.49153386629433e-14,-0.546892448507966,0.612,0.813,8.79482465580878e-10
"VEZT",3.69561142445554e-14,-0.801028484449718,0.222,0.461,9.30887561706106e-10
"ZNF721",4.35748459729627e-14,-1.21452934832286,0.098,0.283,1.09760679521296e-09
"NCKAP5-AS2",4.69714634421627e-14,-0.806229195127989,0.224,0.449,1.18316419264464e-09
"SLC39A8",5.25750918904233e-14,-0.597622269778591,0.486,0.716,1.32431398962787e-09
"MECOM",5.27439957145249e-14,0.631451942435801,0.863,0.876,1.32856850805317e-09
"KIAA0319L",5.70498901270542e-14,-0.755788491758171,0.235,0.475,1.43702968241037e-09
"PARP14",7.45937714340955e-14,0.999393783080849,0.604,0.536,1.87894250865343e-09
"COL4A2",7.76569584570829e-14,0.627810649640551,0.784,0.737,1.95610112657546e-09
"DYNC2H1",7.80057286771228e-14,-1.28024575369346,0.063,0.226,1.96488629964805e-09
"ZBTB7C",7.84220824217817e-14,-1.32071371014117,0.076,0.246,1.97537383412226e-09
"ZNF106",8.17534677551964e-14,-0.996386323468674,0.124,0.321,2.05928809928564e-09
"CMIP",8.42358034859397e-14,0.944660684916661,0.571,0.462,2.12181565400733e-09
"ROCK2",8.83922979145008e-14,1.11933345798181,0.531,0.428,2.22651359216836e-09
"JUN",1.01790907148071e-13,-1.92169531261622,0.049,0.201,2.56401116015275e-09
"TXNDC11",1.04393849173288e-13,1.14741486798293,0.543,0.432,2.62957666682595e-09
"EVI5",1.07901231801808e-13,-0.688563183448394,0.359,0.609,2.71792412785574e-09
"CTNND2",2.13550191302777e-13,-0.794370210561269,0.278,0.5,5.37911576872565e-09
"STX3",2.2733983591037e-13,-1.32282906939942,0.078,0.248,5.7264631267463e-09
"SYTL4",2.43074127756872e-13,-1.54828422037854,0.073,0.237,6.12279420406784e-09
"FMO2",2.5840967275072e-13,-1.39981400410964,0.082,0.249,6.50908124691789e-09
"FNBP1L",2.59830774351618e-13,0.90425809882471,0.584,0.48,6.54487737514291e-09
"PDE7A",2.62329710508211e-13,-0.979849773455873,0.141,0.338,6.60782307799133e-09
"SOGA3",3.32157195322165e-13,-1.0129184443983,0.096,0.276,8.36670759297002e-09
"NFIB",3.61629137224709e-13,0.971238262950211,0.594,0.492,9.1090763375532e-09
"AC007099.1",3.82909124511358e-13,-1.46993785215257,0.067,0.226,9.64509793731659e-09
"LAMA3",4.11507326583366e-13,0.5170340842143,0.89,0.873,1.03654580493084e-08
"AC027277.1",4.37610189561818e-13,-1.36079158458426,0.078,0.242,1.10229630648726e-08
"CTDSPL",4.87451369921713e-13,-0.986418589274372,0.133,0.327,1.2278412556958e-08
"MED13L",4.99109848238895e-13,0.863539969652433,0.68,0.634,1.25720779672895e-08
"PHLDB2",5.39544251921651e-13,0.990599711602858,0.676,0.627,1.35905801616545e-08
"CCDC18-AS1",6.37381278161705e-13,-1.12036158382341,0.102,0.279,1.60549970156152e-08
"CBR4",6.64326843853297e-13,-1.33714360637414,0.094,0.266,1.67337288698207e-08
"PCED1B",6.68402189497608e-13,-0.968603122864799,0.143,0.335,1.68363827512552e-08
"DUOX1",8.87278245126723e-13,-0.956233432033119,0.176,0.379,2.2349651716497e-08
"DNAH11",1.05673536754273e-12,-1.16448160017208,0.131,0.314,2.66181071730339e-08
"ABI3BP",1.0926382951138e-12,-0.871038403190623,0.18,0.387,2.75224660156216e-08
"PLEKHM3",1.11072677108754e-12,-1.04201654406912,0.112,0.292,2.7978096636924e-08
"DOCK4",1.48101735121865e-12,-0.546919092224687,0.802,0.893,3.73053460598466e-08
"CAMKMT",1.50689456315768e-12,-0.764964305933432,0.178,0.381,3.79571671513789e-08
"HDAC8",1.53356038958801e-12,-0.75512777844796,0.135,0.33,3.86288526533324e-08
"KLF5",1.59757799193901e-12,-1.16471018756719,0.076,0.236,4.02413920389518e-08
"DPYSL2",1.64500296160916e-12,-0.955519361247273,0.139,0.328,4.1435979599973e-08
"KANK1",1.65141139290068e-12,-0.650538383221704,0.296,0.524,4.15974015757752e-08
"NR3C2",1.80667903570408e-12,-0.804124063504813,0.137,0.331,4.550843823035e-08
"RASAL2",1.87333723201238e-12,-0.667877895386804,0.573,0.753,4.71874915371598e-08
"AL008633.1",1.9916899484718e-12,-0.683265495676603,0.333,0.566,5.01686781120561e-08
"ARHGAP35",2.00553711765928e-12,-0.897371555064472,0.145,0.339,5.05174744567197e-08
"RBMS3-AS2",2.232700837462e-12,-0.75832748649787,0.204,0.418,5.62395013948304e-08
"AP002518.2",2.95174096906083e-12,-1.43467646581709,0.084,0.244,7.43514032696733e-08
"TEAD1",3.24478421870155e-12,-0.485671876248555,0.624,0.821,8.17328696848733e-08
"SFTPB",4.60886620589401e-12,-1.62409604060245,0.224,0.388,1.16092730860264e-07
"C9orf147",5.21928074322103e-12,-1.3133176306385,0.063,0.211,1.31468462640995e-07
"SERINC5",5.56869140460832e-12,-0.658605592834184,0.231,0.457,1.40269767790679e-07
"ANO10",6.40553723808274e-12,-1.45862462129541,0.061,0.203,1.61349077490066e-07
"AC107072.2",6.42018812109519e-12,-0.956571862892561,0.1,0.27,1.61718118582267e-07
"MTAP",6.69873748604602e-12,-1.08775254071594,0.108,0.281,1.68734498536013e-07
"PTPN21",7.18349741600284e-12,-0.600061731861727,0.371,0.611,1.80945116411696e-07
"SORT1",7.197122155727e-12,-0.855264881681692,0.198,0.396,1.81288309980608e-07
"NSMCE2",7.41681989877276e-12,-0.788803727924023,0.198,0.403,1.86822276430187e-07
"FARS2",7.81650599542248e-12,-0.618626046424624,0.298,0.528,1.96889969518697e-07
